video,frame_t,dt,class_id,area_t,remain_ratio,type
2319_Sjpq0mTJ7TM,28,1,26,1186,0.0000,vanish
2325_Tp33Bt_mc0c,0,5,26,4262,0.0702,vanish
2325_Tp33Bt_mc0c,1,5,26,4322,0.0928,vanish
2325_Tp33Bt_mc0c,2,5,26,4289,0.0781,vanish
2325_Tp33Bt_mc0c,3,5,26,4267,0.0345,vanish
2325_Tp33Bt_mc0c,17,5,65,10090,0.0190,vanish
2325_Tp33Bt_mc0c,18,5,65,10043,0.0014,vanish
2325_Tp33Bt_mc0c,19,5,65,10066,0.0000,vanish
2325_Tp33Bt_mc0c,20,5,16,26716,0.2500,shrink
2325_Tp33Bt_mc0c,20,4,65,9830,0.0000,vanish
2325_Tp33Bt_mc0c,21,3,65,8201,0.0000,vanish
2325_Tp33Bt_mc0c,22,5,0,16160,0.2137,shrink
2325_Tp33Bt_mc0c,22,2,16,4402,0.2433,shrink
2325_Tp33Bt_mc0c,22,4,65,4782,0.0000,vanish
2325_Tp33Bt_mc0c,23,5,0,13112,0.2190,shrink
2325_Tp33Bt_mc0c,23,1,16,2160,0.0458,vanish
2325_Tp33Bt_mc0c,23,3,65,3955,0.0000,vanish
2325_Tp33Bt_mc0c,24,3,65,602,0.0000,vanish
2325_Tp33Bt_mc0c,24,3,65,2724,0.0000,vanish
2325_Tp33Bt_mc0c,25,3,65,637,0.0000,vanish
2325_Tp33Bt_mc0c,25,2,65,2050,0.0000,vanish
2325_Tp33Bt_mc0c,26,1,65,464,0.0000,vanish
2325_Tp33Bt_mc0c,27,5,0,3453,0.2308,shrink
2325_Tp33Bt_mc0c,27,5,65,2670,0.0165,vanish
2325_Tp33Bt_mc0c,28,5,0,2872,0.0700,vanish
2325_Tp33Bt_mc0c,28,5,65,1717,0.0862,vanish
2325_Tp33Bt_mc0c,28,5,65,2694,0.0000,vanish
2325_Tp33Bt_mc0c,29,5,0,3218,0.0000,vanish
2325_Tp33Bt_mc0c,29,5,65,1733,0.0000,vanish
2325_Tp33Bt_mc0c,30,4,0,3511,0.0000,vanish
2325_Tp33Bt_mc0c,30,4,65,1875,0.0000,vanish
2325_Tp33Bt_mc0c,30,3,65,2773,0.0000,vanish
2325_Tp33Bt_mc0c,31,3,0,2637,0.0000,vanish
2325_Tp33Bt_mc0c,31,3,65,1758,0.0000,vanish
2325_Tp33Bt_mc0c,32,2,0,797,0.0000,vanish
2325_Tp33Bt_mc0c,32,5,65,1218,0.0082,vanish
2325_Tp33Bt_mc0c,32,3,65,2032,0.0000,vanish
2325_Tp33Bt_mc0c,33,5,65,1114,0.0000,vanish
2325_Tp33Bt_mc0c,34,4,65,508,0.0000,vanish
2325_Tp33Bt_mc0c,35,5,65,737,0.0000,vanish
2325_Tp33Bt_mc0c,35,3,65,323,0.0000,vanish
2325_Tp33Bt_mc0c,36,5,0,1789,0.0000,vanish
2325_Tp33Bt_mc0c,36,4,65,798,0.0000,vanish
2325_Tp33Bt_mc0c,37,5,0,1575,0.0000,vanish
2325_Tp33Bt_mc0c,37,3,65,786,0.0000,vanish
2325_Tp33Bt_mc0c,38,5,0,1660,0.0000,vanish
2325_Tp33Bt_mc0c,38,2,65,897,0.0000,vanish
2325_Tp33Bt_mc0c,39,4,0,1933,0.0000,vanish
2325_Tp33Bt_mc0c,39,1,65,964,0.0000,vanish
2325_Tp33Bt_mc0c,40,4,0,2590,0.0197,vanish
2325_Tp33Bt_mc0c,40,5,65,1455,0.0832,vanish
2325_Tp33Bt_mc0c,41,3,0,2742,0.1973,shrink
2325_Tp33Bt_mc0c,41,5,65,2040,0.0858,vanish
2325_Tp33Bt_mc0c,42,5,65,2253,0.1087,shrink
2325_Tp33Bt_mc0c,44,5,0,2495,0.0798,vanish
2325_Tp33Bt_mc0c,44,5,65,1343,0.2480,shrink
2325_Tp33Bt_mc0c,45,5,0,2358,0.0000,vanish
2325_Tp33Bt_mc0c,45,5,65,1297,0.0509,vanish
2325_Tp33Bt_mc0c,46,3,0,2342,0.0000,vanish
2325_Tp33Bt_mc0c,46,4,65,1252,0.0351,vanish
2325_Tp33Bt_mc0c,47,3,0,2302,0.0000,vanish
2325_Tp33Bt_mc0c,47,5,65,1289,0.0132,vanish
2325_Tp33Bt_mc0c,48,4,0,2357,0.0000,vanish
2325_Tp33Bt_mc0c,48,5,65,1043,0.0000,vanish
2325_Tp33Bt_mc0c,49,4,0,2258,0.0000,vanish
2325_Tp33Bt_mc0c,49,4,65,753,0.1142,shrink
2325_Tp33Bt_mc0c,50,4,0,2115,0.0000,vanish
2325_Tp33Bt_mc0c,50,5,65,539,0.0056,vanish
2325_Tp33Bt_mc0c,51,4,0,2326,0.0000,vanish
2325_Tp33Bt_mc0c,51,4,65,660,0.0530,vanish
2325_Tp33Bt_mc0c,52,3,65,629,0.0000,vanish
2325_Tp33Bt_mc0c,53,2,65,556,0.0000,vanish
2325_Tp33Bt_mc0c,54,4,26,4572,0.1485,shrink
2325_Tp33Bt_mc0c,54,3,65,928,0.0000,vanish
2325_Tp33Bt_mc0c,55,3,26,4064,0.1437,shrink
2325_Tp33Bt_mc0c,56,2,26,4196,0.1554,shrink
2325_Tp33Bt_mc0c,56,1,29,1202,0.1414,shrink
2334_Ws1upCAbQWU,13,5,1,7021,0.2323,shrink
2334_Ws1upCAbQWU,14,5,1,6130,0.0907,vanish
2334_Ws1upCAbQWU,15,4,1,6703,0.0813,vanish
2334_Ws1upCAbQWU,16,3,1,6106,0.0911,vanish
2334_Ws1upCAbQWU,17,2,1,4242,0.0981,vanish
2334_Ws1upCAbQWU,18,2,1,1604,0.0000,vanish
2334_Ws1upCAbQWU,19,1,1,415,0.0000,vanish
2334_Ws1upCAbQWU,20,3,1,795,0.0000,vanish
2334_Ws1upCAbQWU,22,1,1,757,0.0000,vanish
2335_YGVFUszxEag,0,5,23,10080,0.0000,vanish
2335_YGVFUszxEag,0,1,75,15436,0.0000,vanish
2335_YGVFUszxEag,1,4,23,10023,0.0000,vanish
2335_YGVFUszxEag,2,3,23,6808,0.0000,vanish
2335_YGVFUszxEag,2,5,67,2806,0.0000,vanish
2335_YGVFUszxEag,3,2,23,5200,0.0000,vanish
2335_YGVFUszxEag,3,4,67,2461,0.0000,vanish
2335_YGVFUszxEag,4,3,23,1489,0.0302,vanish
2335_YGVFUszxEag,4,3,67,1917,0.0000,vanish
2335_YGVFUszxEag,5,4,23,10267,0.2483,shrink
2335_YGVFUszxEag,5,4,23,1279,0.0000,vanish
2335_YGVFUszxEag,5,2,67,1675,0.0000,vanish
2335_YGVFUszxEag,6,3,23,10549,0.2066,shrink
2335_YGVFUszxEag,6,5,23,2818,0.0749,vanish
2335_YGVFUszxEag,6,1,67,1288,0.0000,vanish
2335_YGVFUszxEag,6,1,67,2884,0.0000,vanish
2335_YGVFUszxEag,6,2,75,12590,0.0000,vanish
2335_YGVFUszxEag,7,5,23,7678,0.1984,shrink
2335_YGVFUszxEag,7,2,75,16020,0.0000,vanish
2335_YGVFUszxEag,8,1,61,766,0.0000,vanish
2335_YGVFUszxEag,8,2,75,9026,0.0000,vanish
2335_YGVFUszxEag,9,1,75,1446,0.0000,vanish
2335_YGVFUszxEag,10,1,23,6964,0.2499,shrink
2335_YGVFUszxEag,11,4,23,3019,0.1444,shrink
2335_YGVFUszxEag,12,5,67,21177,0.1387,shrink
2335_YGVFUszxEag,12,4,75,15395,0.0000,vanish
2335_YGVFUszxEag,13,1,61,579,0.0052,vanish
2335_YGVFUszxEag,13,3,61,465,0.0774,vanish
2335_YGVFUszxEag,13,5,67,19905,0.0132,vanish
2335_YGVFUszxEag,13,4,75,21829,0.0000,vanish
2335_YGVFUszxEag,14,3,23,6059,0.0000,vanish
2335_YGVFUszxEag,14,3,23,3075,0.0374,vanish
2335_YGVFUszxEag,14,5,67,14259,0.0033,vanish
2335_YGVFUszxEag,14,3,75,22871,0.0000,vanish
2335_YGVFUszxEag,15,1,23,606,0.0000,vanish
2335_YGVFUszxEag,15,2,23,3248,0.0000,vanish
2335_YGVFUszxEag,15,3,23,2636,0.0668,vanish
2335_YGVFUszxEag,15,5,67,9781,0.0011,vanish
2335_YGVFUszxEag,15,3,75,31515,0.0000,vanish
2335_YGVFUszxEag,16,2,23,1731,0.0208,vanish
2335_YGVFUszxEag,16,1,23,617,0.0000,vanish
2335_YGVFUszxEag,16,5,67,7462,0.0000,vanish
2335_YGVFUszxEag,17,2,23,1018,0.0000,vanish
2335_YGVFUszxEag,17,4,67,2927,0.0000,vanish
2335_YGVFUszxEag,18,5,23,18641,0.2468,shrink
2335_YGVFUszxEag,18,2,23,539,0.0000,vanish
2335_YGVFUszxEag,18,5,61,193561,0.2324,shrink
2335_YGVFUszxEag,19,1,23,305,0.0000,vanish
2335_YGVFUszxEag,19,4,23,13445,0.1906,shrink
2335_YGVFUszxEag,19,5,61,255212,0.2374,shrink
2335_YGVFUszxEag,20,4,23,10382,0.1503,shrink
2335_YGVFUszxEag,21,3,23,6791,0.0791,vanish
2335_YGVFUszxEag,22,2,23,3317,0.0000,vanish
2335_YGVFUszxEag,22,2,61,3834,0.0000,vanish
2335_YGVFUszxEag,22,2,61,11612,0.0002,vanish
2335_YGVFUszxEag,23,1,23,1272,0.0000,vanish
2335_YGVFUszxEag,23,1,61,807,0.0000,vanish
2335_YGVFUszxEag,23,1,61,4285,0.0000,vanish
2335_YGVFUszxEag,29,3,75,15193,0.0000,vanish
2335_YGVFUszxEag,30,3,75,3273,0.0000,vanish
2335_YGVFUszxEag,32,4,23,3900,0.0000,vanish
2335_YGVFUszxEag,33,4,23,6890,0.0000,vanish
2335_YGVFUszxEag,34,5,23,9921,0.0071,vanish
2335_YGVFUszxEag,35,5,23,9406,0.0000,vanish
2335_YGVFUszxEag,36,4,23,7910,0.0000,vanish
2337_YujsE547CFk,0,5,1,56655,0.0170,vanish
2337_YujsE547CFk,0,5,12,220895,0.0104,vanish
2337_YujsE547CFk,0,4,15,20972,0.0000,vanish
2337_YujsE547CFk,0,4,16,28695,0.0000,vanish
2337_YujsE547CFk,0,4,29,14391,0.0000,vanish
2337_YujsE547CFk,0,5,30,134854,0.1044,shrink
2337_YujsE547CFk,0,2,86,4861,0.0000,vanish
2337_YujsE547CFk,1,4,1,55204,0.0073,vanish
2337_YujsE547CFk,1,4,12,212667,0.0002,vanish
2337_YujsE547CFk,1,3,16,32196,0.0000,vanish
2337_YujsE547CFk,1,3,29,10291,0.0000,vanish
2337_YujsE547CFk,1,4,30,135785,0.1820,shrink
2337_YujsE547CFk,1,2,86,6255,0.0000,vanish
2337_YujsE547CFk,2,3,1,77779,0.0970,vanish
2337_YujsE547CFk,2,2,1,923,0.0000,vanish
2337_YujsE547CFk,2,3,12,192352,0.1724,shrink
2337_YujsE547CFk,2,2,16,12258,0.0000,vanish
2337_YujsE547CFk,2,1,16,387,0.0000,vanish
2337_YujsE547CFk,2,2,29,3781,0.0000,vanish
2337_YujsE547CFk,2,2,86,11467,0.0000,vanish
2337_YujsE547CFk,2,1,96,310,0.0000,vanish
2337_YujsE547CFk,3,1,1,8452,0.0000,vanish
2337_YujsE547CFk,3,1,16,4102,0.0000,vanish
2337_YujsE547CFk,3,1,29,1556,0.0000,vanish
2337_YujsE547CFk,3,2,86,12909,0.0000,vanish
2337_YujsE547CFk,3,2,96,1175,0.0468,vanish
2337_YujsE547CFk,3,1,96,339,0.0000,vanish
2337_YujsE547CFk,4,5,67,4399,0.0000,vanish
2337_YujsE547CFk,4,4,96,2491,0.0510,vanish
2337_YujsE547CFk,5,4,67,3564,0.0000,vanish
2337_YujsE547CFk,5,3,96,2108,0.0024,vanish
2337_YujsE547CFk,6,5,67,53633,0.1832,shrink
2337_YujsE547CFk,6,3,67,3236,0.0000,vanish
2337_YujsE547CFk,6,3,96,655,0.1786,shrink
2337_YujsE547CFk,7,4,67,56689,0.1733,shrink
2337_YujsE547CFk,7,2,67,1696,0.0000,vanish
2337_YujsE547CFk,8,3,67,50940,0.1928,shrink
2337_YujsE547CFk,8,1,67,939,0.0000,vanish
2337_YujsE547CFk,8,2,67,495,0.0000,vanish
2337_YujsE547CFk,9,5,67,38054,0.0000,vanish
2337_YujsE547CFk,9,1,67,301,0.0000,vanish
2337_YujsE547CFk,10,4,67,26740,0.0000,vanish
2337_YujsE547CFk,10,1,90,712,0.1840,shrink
2337_YujsE547CFk,11,2,15,648,0.0000,vanish
2337_YujsE547CFk,11,3,67,9689,0.0000,vanish
2337_YujsE547CFk,12,5,12,176633,0.0001,vanish
2337_YujsE547CFk,12,2,15,1432,0.0000,vanish
2337_YujsE547CFk,12,2,67,12774,0.0000,vanish
2337_YujsE547CFk,12,5,96,15842,0.0743,vanish
2337_YujsE547CFk,13,5,12,174124,0.0000,vanish
2337_YujsE547CFk,13,3,15,2024,0.0000,vanish
2337_YujsE547CFk,13,1,67,10896,0.0000,vanish
2337_YujsE547CFk,13,1,67,448,0.0000,vanish
2337_YujsE547CFk,13,5,96,16571,0.0174,vanish
2337_YujsE547CFk,14,5,12,172637,0.0000,vanish
2337_YujsE547CFk,14,3,15,3342,0.0000,vanish
2337_YujsE547CFk,14,5,96,18573,0.0000,vanish
2337_YujsE547CFk,15,4,12,168363,0.0000,vanish
2337_YujsE547CFk,15,2,15,4151,0.0000,vanish
2337_YujsE547CFk,15,4,96,17475,0.0000,vanish
2337_YujsE547CFk,16,5,12,169756,0.0000,vanish
2337_YujsE547CFk,16,2,15,7320,0.0000,vanish
2337_YujsE547CFk,16,1,67,339,0.0000,vanish
2337_YujsE547CFk,16,5,96,16773,0.0095,vanish
2337_YujsE547CFk,17,5,12,170337,0.0737,vanish
2337_YujsE547CFk,17,3,15,10400,0.0000,vanish
2337_YujsE547CFk,17,5,96,14934,0.2342,shrink
2337_YujsE547CFk,18,4,15,11507,0.1908,shrink
2337_YujsE547CFk,20,1,90,358,0.1955,shrink
2337_YujsE547CFk,22,5,30,907,0.0000,vanish
2337_YujsE547CFk,23,4,30,573,0.0000,vanish
2337_YujsE547CFk,23,5,96,10102,0.2252,shrink
2337_YujsE547CFk,24,5,12,187858,0.0000,vanish
2337_YujsE547CFk,24,5,15,21905,0.2121,shrink
2337_YujsE547CFk,24,5,30,40142,0.1202,shrink
2337_YujsE547CFk,24,3,30,1722,0.0000,vanish
2337_YujsE547CFk,24,5,96,10550,0.0000,vanish
2337_YujsE547CFk,25,5,12,186109,0.0000,vanish
2337_YujsE547CFk,25,4,15,23051,0.2065,shrink
2337_YujsE547CFk,25,5,30,40295,0.1062,shrink
2337_YujsE547CFk,25,2,30,1684,0.0000,vanish
2337_YujsE547CFk,25,4,96,10208,0.0000,vanish
2337_YujsE547CFk,26,5,12,183781,0.0000,vanish
2337_YujsE547CFk,26,4,15,26497,0.2376,shrink
2337_YujsE547CFk,26,5,30,31388,0.0557,vanish
2337_YujsE547CFk,26,2,30,3270,0.0000,vanish
2337_YujsE547CFk,26,4,86,2189,0.0000,vanish
2337_YujsE547CFk,26,3,96,8410,0.0000,vanish
2337_YujsE547CFk,27,5,12,184059,0.0956,vanish
2337_YujsE547CFk,27,5,13,91295,0.1274,shrink
2337_YujsE547CFk,27,5,15,21295,0.0227,vanish
2337_YujsE547CFk,27,5,30,16718,0.0172,vanish
2337_YujsE547CFk,27,2,30,4441,0.0000,vanish
2337_YujsE547CFk,27,5,86,12480,0.0307,vanish
2337_YujsE547CFk,27,2,96,4063,0.0000,vanish
2337_YujsE547CFk,28,5,13,87732,0.1968,shrink
2337_YujsE547CFk,28,5,15,6344,0.0227,vanish
2337_YujsE547CFk,28,4,15,20580,0.0352,vanish
2337_YujsE547CFk,28,5,30,11760,0.0139,vanish
2337_YujsE547CFk,28,2,30,4993,0.0000,vanish
2337_YujsE547CFk,28,1,96,2959,0.0000,vanish
2337_YujsE547CFk,29,5,13,65357,0.2138,shrink
2337_YujsE547CFk,29,4,15,11523,0.0398,vanish
2337_YujsE547CFk,29,3,15,17530,0.0683,vanish
2337_YujsE547CFk,29,5,30,4824,0.0000,vanish
2337_YujsE547CFk,29,5,30,5934,0.0000,vanish
2337_YujsE547CFk,30,4,1,7001,0.0000,vanish
2337_YujsE547CFk,30,5,13,48126,0.0869,vanish
2337_YujsE547CFk,30,3,15,13613,0.1346,shrink
2337_YujsE547CFk,30,2,15,14892,0.0474,vanish
2337_YujsE547CFk,30,2,15,647,0.0000,vanish
2337_YujsE547CFk,30,4,30,2712,0.0000,vanish
2337_YujsE547CFk,30,5,30,6046,0.0352,vanish
2337_YujsE547CFk,30,5,86,30112,0.1272,shrink
2337_YujsE547CFk,31,3,1,534,0.0000,vanish
2337_YujsE547CFk,31,5,13,34377,0.2036,shrink
2337_YujsE547CFk,31,2,15,17424,0.2332,shrink
2337_YujsE547CFk,31,2,15,7807,0.0000,vanish
2337_YujsE547CFk,31,3,30,636,0.0000,vanish
2337_YujsE547CFk,31,5,30,6538,0.2297,shrink
2337_YujsE547CFk,31,5,86,30323,0.0000,vanish
2337_YujsE547CFk,32,5,13,30785,0.1019,shrink
2337_YujsE547CFk,32,3,15,18168,0.2326,shrink
2337_YujsE547CFk,32,5,30,6567,0.1771,shrink
2337_YujsE547CFk,32,4,86,31169,0.0000,vanish
2337_YujsE547CFk,33,5,13,29252,0.0650,vanish
2337_YujsE547CFk,33,3,15,17696,0.2185,shrink
2337_YujsE547CFk,33,5,30,6466,0.1441,shrink
2337_YujsE547CFk,33,3,86,24756,0.0000,vanish
2337_YujsE547CFk,34,5,13,18662,0.0363,vanish
2337_YujsE547CFk,34,3,15,15400,0.1945,shrink
2337_YujsE547CFk,34,5,30,6620,0.1749,shrink
2337_YujsE547CFk,34,2,86,9689,0.0000,vanish
2337_YujsE547CFk,35,5,13,12181,0.0177,vanish
2337_YujsE547CFk,35,3,15,14425,0.1913,shrink
2337_YujsE547CFk,35,5,30,6780,0.2201,shrink
2337_YujsE547CFk,35,1,86,3829,0.0000,vanish
2337_YujsE547CFk,36,5,13,7762,0.0000,vanish
2337_YujsE547CFk,36,3,15,13375,0.1392,shrink
2337_YujsE547CFk,36,5,30,6602,0.2131,shrink
2337_YujsE547CFk,37,2,1,10617,0.0000,vanish
2337_YujsE547CFk,37,4,13,3678,0.0000,vanish
2337_YujsE547CFk,37,4,15,10974,0.0599,vanish
2337_YujsE547CFk,37,5,30,6597,0.2106,shrink
2337_YujsE547CFk,38,1,1,6251,0.0000,vanish
2337_YujsE547CFk,38,3,13,2322,0.0000,vanish
2337_YujsE547CFk,38,3,15,8162,0.1176,shrink
2337_YujsE547CFk,38,5,30,6614,0.1991,shrink
2337_YujsE547CFk,39,2,13,994,0.0000,vanish
2337_YujsE547CFk,39,5,15,26409,0.1871,shrink
2337_YujsE547CFk,39,5,15,4194,0.1109,shrink
2337_YujsE547CFk,39,5,30,6361,0.1437,shrink
2337_YujsE547CFk,40,1,13,451,0.0000,vanish
2337_YujsE547CFk,40,4,15,24498,0.2163,shrink
2337_YujsE547CFk,40,4,15,2614,0.0065,vanish
2337_YujsE547CFk,40,4,30,6114,0.1971,shrink
2337_YujsE547CFk,41,3,15,1881,0.0000,vanish
2337_YujsE547CFk,42,2,15,1769,0.0000,vanish
2337_YujsE547CFk,43,1,15,1243,0.0064,vanish
2338_Z9QkbcdcD6Q,0,3,74,4807,0.0000,vanish
2338_Z9QkbcdcD6Q,1,2,74,5026,0.0000,vanish
2338_Z9QkbcdcD6Q,2,2,74,5120,0.0000,vanish
2338_Z9QkbcdcD6Q,3,5,61,1949,0.0236,vanish
2338_Z9QkbcdcD6Q,3,2,74,4951,0.0000,vanish
2338_Z9QkbcdcD6Q,4,1,61,399,0.1679,shrink
2338_Z9QkbcdcD6Q,4,5,61,2393,0.0000,vanish
2338_Z9QkbcdcD6Q,4,2,74,4765,0.0000,vanish
2338_Z9QkbcdcD6Q,5,1,15,379,0.0000,vanish
2338_Z9QkbcdcD6Q,5,5,61,3157,0.0000,vanish
2338_Z9QkbcdcD6Q,5,2,74,4411,0.0000,vanish
2338_Z9QkbcdcD6Q,6,5,61,7704,0.0641,vanish
2338_Z9QkbcdcD6Q,6,3,67,1431,0.0000,vanish
2338_Z9QkbcdcD6Q,6,2,74,3521,0.0000,vanish
2338_Z9QkbcdcD6Q,7,5,61,10886,0.0511,vanish
2338_Z9QkbcdcD6Q,7,1,74,1178,0.0000,vanish
2338_Z9QkbcdcD6Q,8,5,61,13180,0.1327,shrink
2338_Z9QkbcdcD6Q,8,5,67,12905,0.1173,shrink
2338_Z9QkbcdcD6Q,9,5,67,12057,0.0000,vanish
2338_Z9QkbcdcD6Q,10,4,67,8303,0.0000,vanish
2338_Z9QkbcdcD6Q,10,1,74,464,0.0000,vanish
2338_Z9QkbcdcD6Q,11,5,29,17473,0.1519,shrink
2338_Z9QkbcdcD6Q,11,3,67,5703,0.0000,vanish
2338_Z9QkbcdcD6Q,11,1,74,808,0.0000,vanish
2338_Z9QkbcdcD6Q,12,5,29,15338,0.0436,vanish
2338_Z9QkbcdcD6Q,12,3,67,4550,0.0000,vanish
2338_Z9QkbcdcD6Q,12,2,74,1156,0.0000,vanish
2338_Z9QkbcdcD6Q,13,2,29,1188,0.0000,vanish
2338_Z9QkbcdcD6Q,13,5,29,11905,0.0140,vanish
2338_Z9QkbcdcD6Q,13,1,67,481,0.0000,vanish
2338_Z9QkbcdcD6Q,13,2,67,1714,0.0000,vanish
2338_Z9QkbcdcD6Q,13,5,74,1112,0.0000,vanish
2338_Z9QkbcdcD6Q,13,2,74,567,0.0000,vanish
2338_Z9QkbcdcD6Q,14,1,29,324,0.0000,vanish
2338_Z9QkbcdcD6Q,14,4,29,9360,0.0178,vanish
2338_Z9QkbcdcD6Q,14,1,67,511,0.0000,vanish
2338_Z9QkbcdcD6Q,14,3,74,1112,0.0000,vanish
2338_Z9QkbcdcD6Q,14,3,74,4505,0.0047,vanish
2338_Z9QkbcdcD6Q,15,3,29,5199,0.0321,vanish
2338_Z9QkbcdcD6Q,15,2,74,1380,0.0000,vanish
2338_Z9QkbcdcD6Q,15,5,74,5726,0.0000,vanish
2338_Z9QkbcdcD6Q,16,4,29,2654,0.0000,vanish
2338_Z9QkbcdcD6Q,16,5,61,3644,0.0000,vanish
2338_Z9QkbcdcD6Q,16,1,74,1587,0.0000,vanish
2338_Z9QkbcdcD6Q,16,3,74,5316,0.0000,vanish
2338_Z9QkbcdcD6Q,17,3,29,665,0.0000,vanish
2338_Z9QkbcdcD6Q,17,5,61,3588,0.0003,vanish
2338_Z9QkbcdcD6Q,17,2,67,1058,0.0000,vanish
2338_Z9QkbcdcD6Q,17,1,74,1980,0.0000,vanish
2338_Z9QkbcdcD6Q,17,2,74,5412,0.0000,vanish
2338_Z9QkbcdcD6Q,18,2,67,1399,0.0000,vanish
2338_Z9QkbcdcD6Q,18,1,74,2705,0.0000,vanish
2338_Z9QkbcdcD6Q,18,1,74,4614,0.0000,vanish
2338_Z9QkbcdcD6Q,19,1,67,373,0.0000,vanish
2338_Z9QkbcdcD6Q,19,1,74,3198,0.0000,vanish
2338_Z9QkbcdcD6Q,20,2,29,475,0.0000,vanish
2338_Z9QkbcdcD6Q,21,5,72,2720,0.1272,shrink
2338_Z9QkbcdcD6Q,22,5,72,3672,0.0019,vanish
2338_Z9QkbcdcD6Q,23,4,29,464,0.2457,shrink
2338_Z9QkbcdcD6Q,23,2,67,1646,0.0000,vanish
2338_Z9QkbcdcD6Q,23,5,72,5189,0.0000,vanish
2338_Z9QkbcdcD6Q,24,2,8,376,0.0000,vanish
2338_Z9QkbcdcD6Q,24,2,67,2328,0.0000,vanish
2338_Z9QkbcdcD6Q,24,4,72,6268,0.0000,vanish
2338_Z9QkbcdcD6Q,25,1,67,720,0.0000,vanish
2338_Z9QkbcdcD6Q,25,4,72,6679,0.0000,vanish
2338_Z9QkbcdcD6Q,26,5,67,12230,0.1619,shrink
2338_Z9QkbcdcD6Q,26,4,72,5562,0.0000,vanish
2338_Z9QkbcdcD6Q,27,5,67,16979,0.0564,vanish
2338_Z9QkbcdcD6Q,27,3,72,5255,0.0000,vanish
2338_Z9QkbcdcD6Q,28,5,67,18511,0.0024,vanish
2338_Z9QkbcdcD6Q,29,2,67,729,0.0000,vanish
2338_Z9QkbcdcD6Q,29,5,67,20804,0.0000,vanish
2338_Z9QkbcdcD6Q,30,2,67,1419,0.0000,vanish
2338_Z9QkbcdcD6Q,30,5,67,22143,0.0016,vanish
2338_Z9QkbcdcD6Q,30,1,67,1146,0.0000,vanish
2338_Z9QkbcdcD6Q,31,5,29,12048,0.2104,shrink
2338_Z9QkbcdcD6Q,31,2,67,1435,0.0000,vanish
2338_Z9QkbcdcD6Q,31,5,67,21424,0.0420,vanish
2338_Z9QkbcdcD6Q,32,5,29,12353,0.1726,shrink
2338_Z9QkbcdcD6Q,32,2,67,1410,0.0000,vanish
2338_Z9QkbcdcD6Q,32,5,67,21135,0.1252,shrink
2338_Z9QkbcdcD6Q,34,5,8,1213,0.0322,vanish
2338_Z9QkbcdcD6Q,34,2,61,5502,0.0000,vanish
2338_Z9QkbcdcD6Q,43,2,61,1421,0.0000,vanish
2338_Z9QkbcdcD6Q,44,2,61,39526,0.0000,vanish
2338_Z9QkbcdcD6Q,45,2,61,21141,0.0000,vanish
2338_Z9QkbcdcD6Q,46,2,61,10865,0.0000,vanish
2338_Z9QkbcdcD6Q,47,1,61,1653,0.0000,vanish
2338_Z9QkbcdcD6Q,50,5,72,5676,0.0000,vanish
2338_Z9QkbcdcD6Q,51,4,72,4754,0.0000,vanish
2338_Z9QkbcdcD6Q,52,3,72,3767,0.0000,vanish
2338_Z9QkbcdcD6Q,53,5,61,12894,0.0045,vanish
2338_Z9QkbcdcD6Q,53,2,72,2826,0.0000,vanish
2338_Z9QkbcdcD6Q,54,5,61,11198,0.0049,vanish
2338_Z9QkbcdcD6Q,54,1,72,1606,0.0000,vanish
2338_Z9QkbcdcD6Q,55,4,61,6587,0.0149,vanish
2338_Z9QkbcdcD6Q,56,2,61,2597,0.0000,vanish
2338_Z9QkbcdcD6Q,57,2,61,1244,0.0820,vanish
2338_Z9QkbcdcD6Q,58,1,61,645,0.1597,shrink
2340_Zdw3vldacEw,3,5,23,37862,0.0000,vanish
2340_Zdw3vldacEw,3,1,23,874,0.0000,vanish
2340_Zdw3vldacEw,4,4,23,34020,0.0014,vanish
2340_Zdw3vldacEw,5,3,23,30879,0.0020,vanish
2340_Zdw3vldacEw,6,2,23,28215,0.0013,vanish
2340_Zdw3vldacEw,6,5,67,102359,0.2343,shrink
2340_Zdw3vldacEw,7,3,23,13569,0.0000,vanish
2340_Zdw3vldacEw,9,1,23,539,0.0000,vanish
2340_Zdw3vldacEw,11,1,23,633,0.0000,vanish
2340_Zdw3vldacEw,12,5,67,4380,0.1342,shrink
2340_Zdw3vldacEw,13,5,23,11327,0.0944,vanish
2340_Zdw3vldacEw,13,5,67,4255,0.0000,vanish
2340_Zdw3vldacEw,14,5,23,11035,0.0000,vanish
2340_Zdw3vldacEw,14,4,67,4199,0.0000,vanish
2340_Zdw3vldacEw,15,4,23,10589,0.0000,vanish
2340_Zdw3vldacEw,15,3,67,4117,0.0000,vanish
2340_Zdw3vldacEw,16,3,23,9627,0.0000,vanish
2340_Zdw3vldacEw,16,2,67,1125,0.0000,vanish
2340_Zdw3vldacEw,17,2,23,5832,0.0000,vanish
2340_Zdw3vldacEw,17,1,67,588,0.0000,vanish
2340_Zdw3vldacEw,18,1,23,1091,0.0000,vanish
2340_Zdw3vldacEw,20,5,49,135809,0.2256,shrink
2340_Zdw3vldacEw,21,5,49,110894,0.1717,shrink
2340_Zdw3vldacEw,22,5,49,89484,0.1246,shrink
2340_Zdw3vldacEw,23,5,49,65900,0.0932,vanish
2340_Zdw3vldacEw,24,5,49,46083,0.1088,shrink
